row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
Tăng các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,,(1.068.814),(2.466.076),,-1068814.0,-2466076.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,44.811,158.730,,44811.0,158730.0
(Tăng)/giảm các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > (Tăng)/giảm các khoản cho vay khách hàng,(Tăng)/giảm các khoản cho vay khách hàng,,(11.874.743),14.977.785,,-11874743.0,14977785.0
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Những thay đổi về tài sản hoạt động > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(1.719.898),(1.818.011),,-1719898.0,-1818011.0
Giảm/(tăng) khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > Giảm/(tăng) khác về tài sản hoạt động,Giảm/(tăng) khác về tài sản hoạt động,,409.626,(524.470),,409626.0,-524470.0
Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,,
Giảm các khoản nợ NHNN Việt Nam,Những thay đổi về nợ phải trả hoạt động > Giảm các khoản nợ NHNN Việt Nam,Giảm các khoản nợ NHNN Việt Nam,,(4.621),(7.674),,-4621.0,-7674.0
"Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD","Những thay đổi về nợ phải trả hoạt động > Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD","Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD",,1.295.497,(2.322.821),,1295497.0,-2322821.0
Tăng/(giảm) tiền gửi của khách hàng,Những thay đổi về nợ phải trả hoạt động > Tăng/(giảm) tiền gửi của khách hàng,Tăng/(giảm) tiền gửi của khách hàng,,3.392.203,(5.311.842),,3392203.0,-5311842.0
(Giảm)/tăng khác về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động > (Giảm)/tăng khác về nợ phải trả hoạt động,(Giảm)/tăng khác về nợ phải trả hoạt động,,(181.359),75.552,,-181359.0,75552.0
Chi từ các quỹ,Những thay đổi về nợ phải trả hoạt động > Chi từ các quỹ,Chi từ các quỹ,,(19),(4),,-19.0,-4.0
Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Những thay đổi về nợ phải trả hoạt động > Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,,(7.774.375),4.222.535,,-7774375.0,4222535.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,Những thay đổi về nợ phải trả hoạt động > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,,(132.121),(95.102),,-132121.0,-95102.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Những thay đổi về nợ phải trả hoạt động > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,12.005,5.074,,12005.0,5074.0
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Những thay đổi về nợ phải trả hoạt động > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",27,67.950,3.849,27.0,67950.0,3849.0
Tiền thuần sử dụng vào hoạt động đầu tư,Những thay đổi về nợ phải trả hoạt động > Tiền thuần sử dụng vào hoạt động đầu tư,Tiền thuần sử dụng vào hoạt động đầu tư,,(52.166),(86.179),,-52166.0,-86179.0
