row_label_raw,row_label_full,col_0,5.294.000.000.000,2.499.150.000,317.733.263.806,626.042.163.540,28.597.673.553,6.268.872.250.899,numeric__5.294.000.000.000,numeric__2.499.150.000,numeric__317.733.263.806,numeric__626.042.163.540,numeric__28.597.673.553,numeric__6.268.872.250.899
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.000),-,-,,,,-2499150000.0,,
S6 du calcul num may,S6 du calcul num may,S6 du calcul num may,-,-,-,(2.499.150.00,,,,,,,,
