row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
LDG,LDG,LDG,Công ty liên kết trước đây,Doanh thu dịch vụ BĐSKý quỹTạm ứngmua cổ phầnNhận góp vốntheo HĐHTKD Lợi nhuậnphân chia từHĐHTKD,8.319.335.4907.500.000.000-,80.864.232.07397.265.372489.740.000.000250.866.645.000,,,,8.086423207397265e+42
